EC_ID,Run ID,Epoch ID,Time,Accuracy,F1_score,Precision,Recall,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender
171.0,0,75,33.909003019332886,0.9920138426727008,0.9942263279445728,0.991174213353799,0.9972972972972972,0.1263686618586116,-0.0043586550435865,0.0150408898598227,1.2035193825785633,0.0056292872978322
171.0,0,76,33.909003019332886,0.992280047916944,0.9944198576101596,0.9911775987725356,0.9976833976833976,0.1268306623206121,-0.0037359900373599,0.0147295573567094,1.204263444020652,0.0053167083999817
171.0,0,77,33.909003019332886,0.992280047916944,0.9944198576101596,0.9911775987725356,0.9976833976833976,0.1268306623206121,-0.0037359900373599,0.0147295573567094,1.204263444020652,0.0053167083999817
171.0,0,78,33.909003019332886,0.992280047916944,0.9944198576101596,0.9911775987725356,0.9976833976833976,0.1268306623206121,-0.0037359900373599,0.0147295573567094,1.204263444020652,0.0053167083999817
171.0,0,79,33.909003019332886,0.992280047916944,0.9944198576101596,0.9911775987725356,0.9976833976833976,0.1268306623206121,-0.0037359900373599,0.0147295573567094,1.204263444020652,0.0053167083999817
171.0,0,80,33.909003019332886,0.992280047916944,0.9944198576101596,0.9911775987725356,0.9976833976833976,0.1268306623206121,-0.0037359900373599,0.0147295573567094,1.204263444020652,0.0053167083999817
171.0,1,1,33.89653706550598,0.6615200319446293,0.6857001606723521,0.9529371350051528,0.5355212355212355,-0.0655838966140473,-0.1828173566604907,0.0962122081092586,0.8457761249489463,0.1410093963005356
171.0,1,2,33.89653706550598,0.9462265406628512,0.9597208374875372,0.9923711340206186,0.9291505791505792,0.0449268605675641,-0.1101617157205195,0.0630549602491774,1.0725023436630128,0.0600795549430466
171.0,1,3,33.89653706550598,0.9792359909490216,0.984830805134189,0.9921630094043888,0.9776061776061776,0.1025107780761047,-0.0352951077767316,0.0286821625676288,1.16526294551611,0.0208999373384241
171.0,1,4,33.89653706550598,0.9841607879675228,0.988472343311053,0.9920279992222438,0.9849420849420848,0.1104296459195957,-0.0242839352428393,0.0227653920901564,1.1778492628265012,0.0149654170049851
171.0,1,5,33.89653706550598,0.9852256089444962,0.9892681040317124,0.990896765446446,0.9876447876447876,0.1134144387913232,-0.0199252801992527,0.0206953946583598,1.1823795823795826,0.0124413307318835
171.0,1,6,33.89653706550598,0.9860242246772262,0.9898521310524788,0.9910973485581576,0.9886100386100386,0.1148835102980831,-0.0183686176836861,0.0203282476111028,1.184835319246638,0.0119005732201672
171.0,1,7,33.89653706550598,0.9866897377878344,0.9903400309119011,0.991105955143078,0.9895752895752896,0.1160385114530844,-0.0168119551681195,0.0195499163533195,1.186693592959384,0.0111084674434303
171.0,1,8,33.89653706550598,0.986822840409956,0.9904375543320776,0.9911076744635609,0.9897683397683398,0.1162695116840846,-0.0165006226650061,0.0193942501017628,1.187065247701933,0.0109501946688091
171.0,1,9,33.89653706550598,0.9869559430320778,0.9905368868288916,0.990919629057187,0.9901544401544402,0.1169625123770853,-0.0158779576587795,0.019530545172508,1.1881802119295803,0.0107877338536513
171.0,1,10,33.89653706550598,0.9870890456541994,0.9906343535772908,0.9909213830403708,0.9903474903474904,0.1171935126080855,-0.0155666251556662,0.0193748789209514,1.1885518666721295,0.0106296098816336
171.0,1,11,33.89653706550598,0.987621456142686,0.991027496382055,0.990549662487946,0.9915057915057915,0.1179513732905692,-0.0136986301369863,0.0176185129905588,1.1895795924064474,0.0091768552788704
171.0,1,12,33.89653706550598,0.9878876613869292,0.9912221471978392,0.99055330634278,0.991891891891892,0.1184133737525696,-0.0130759651307597,0.0173071804874455,1.1903221514528934,0.0088613461395965
171.0,1,13,33.89653706550598,0.988020764009051,0.9913194444444444,0.9905551272166538,0.992084942084942,0.1186443739835698,-0.0127646326276463,0.0171515142358888,1.1906934309761164,0.0087036652985323
171.0,1,14,33.89653706550598,0.9881538666311728,0.9914167229241008,0.9905569473887068,0.9922779922779924,0.1188753742145701,-0.012453300124533,0.0169958479843322,1.1910647104993397,0.0085460335792255
171.0,1,15,33.89653706550598,0.9882869692532944,0.9915172546751494,0.990180978051598,0.9928571428571428,0.1189402342040533,-0.011519302615193,0.0157064808086095,1.1909761501289489,0.0075688983603557
171.0,1,16,33.89653706550598,0.9882869692532944,0.9915172546751494,0.990180978051598,0.9928571428571428,0.1189402342040533,-0.011519302615193,0.0157064808086095,1.1909761501289489,0.0075688983603557
171.0,1,17,33.89653706550598,0.9882869692532944,0.9915188897455666,0.9899923017705928,0.993050193050193,0.1194022346660537,-0.0112079701120797,0.0159984421309114,1.1917179602504866,0.0075653604909163
171.0,1,18,33.89653706550598,0.988420071875416,0.9916160740098294,0.9899942274389072,0.9932432432432432,0.1196332348970539,-0.0108966376089664,0.0158427758793548,1.1920888653112556,0.0074079745793534
171.0,1,19,33.89653706550598,0.9886862771196592,0.9918103863570672,0.9899980765531832,0.9936293436293436,0.1200952353590544,-0.0102739726027397,0.0155314433762414,1.1928306754327933,0.007093349662803
171.0,1,20,33.89653706550598,0.9889524823639024,0.9920046238320008,0.9900019227071716,0.994015444015444,0.1205572358210549,-0.0096513075965131,0.0152201108731281,1.1935724855543313,0.0067789204693735
171.0,1,21,33.89653706550598,0.9890855849860244,0.9921017145058756,0.9900038446751248,0.9942084942084942,0.1207882360520551,-0.0093399750933997,0.0150644446215714,1.1939433906151,0.0066217792117646
171.0,1,22,33.89653706550598,0.9893517902302676,0.992295839753467,0.9900076863950809,0.9945945945945946,0.1212502365140555,-0.0087173100871731,0.0147531121184581,1.1946852007366378,0.0063076432607541
171.0,1,23,33.89653706550598,0.9894848928523892,0.9923928743379876,0.9900096061479348,0.9947876447876448,0.1214812367450558,-0.0084059775840598,0.0145974458669015,1.195056105797407,0.0061506485217933
171.0,1,24,33.89653706550598,0.9896179954745108,0.9924898902368574,0.9900115251632732,0.994980694980695,0.121712236976056,-0.0080946450809464,0.0144417796153448,1.1954270108581757,0.0059937025768461
171.0,1,25,33.89653706550598,0.9896179954745108,0.9924898902368574,0.9900115251632732,0.994980694980695,0.121712236976056,-0.0080946450809464,0.0144417796153448,1.1954270108581757,0.0059937025768461
171.0,1,26,33.89653706550598,0.9897510980966324,0.9925868874554732,0.990013443441521,0.9951737451737452,0.1219432372070562,-0.0077833125778331,0.0142861133637881,1.1957979159189445,0.0058368054031684
171.0,1,27,33.89653706550598,0.9898842007187542,0.99268386599923,0.9900153609831028,0.9953667953667954,0.1221742374380564,-0.0074719800747198,0.0141304471122315,1.1961688209797134,0.0056799569780299
171.0,1,28,33.89653706550598,0.9900173033408758,0.99278082587352,0.9900172777884432,0.9955598455598456,0.1224052376690567,-0.0071606475716065,0.0139747808606748,1.1965397260404824,0.0055231572787146
171.0,1,29,33.89653706550598,0.9900173033408758,0.99278082587352,0.9900172777884432,0.9955598455598456,0.1224052376690567,-0.0071606475716065,0.0139747808606748,1.1965397260404824,0.0055231572787146
171.0,1,30,33.89653706550598,0.9901504059629976,0.9928777670837344,0.9900191938579654,0.9957528957528956,0.1226362379000569,-0.0068493150684931,0.0138191146091181,1.1969106311012514,0.0053664062825208
171.0,1,31,33.89653706550598,0.9905497138293624,0.9931671638918296,0.9902130109383996,0.996138996138996,0.1234123087138162,-0.0062266500622665,0.0139189663165311,1.1982567058248188,0.0053052537246555
171.0,1,32,33.89653706550598,0.9905497138293624,0.9931671638918296,0.9902130109383996,0.996138996138996,0.1234123087138162,-0.0062266500622665,0.0139189663165311,1.1982567058248188,0.0053052537246555
171.0,1,33,33.89653706550598,0.9905497138293624,0.9931671638918296,0.9902130109383996,0.996138996138996,0.1234123087138162,-0.0062266500622665,0.0139189663165311,1.1982567058248188,0.0053052537246555
171.0,1,34,33.89653706550598,0.9905497138293624,0.9931671638918296,0.9902130109383996,0.996138996138996,0.1234123087138162,-0.0062266500622665,0.0139189663165311,1.1982567058248188,0.0053052537246555
171.0,1,35,33.89653706550598,0.9905497138293624,0.9931671638918296,0.9902130109383996,0.996138996138996,0.1234123087138162,-0.0062266500622665,0.0139189663165311,1.1982567058248188,0.0053052537246555
171.0,1,36,33.89653706550598,0.9905497138293624,0.9931671638918296,0.9902130109383996,0.996138996138996,0.1234123087138162,-0.0062266500622665,0.0139189663165311,1.1982567058248188,0.0053052537246555
171.0,1,37,33.89653706550598,0.9905497138293624,0.9931671638918296,0.9902130109383996,0.996138996138996,0.1234123087138162,-0.0062266500622665,0.0139189663165311,1.1982567058248188,0.0053052537246555
171.0,1,38,33.89653706550598,0.9905497138293624,0.9931671638918296,0.9902130109383996,0.996138996138996,0.1234123087138162,-0.0062266500622665,0.0139189663165311,1.1982567058248188,0.0053052537246555
171.0,1,39,33.89653706550598,0.9905497138293624,0.9931671638918296,0.9902130109383996,0.996138996138996,0.1234123087138162,-0.0062266500622665,0.0139189663165311,1.1982567058248188,0.0053052537246555
171.0,1,40,33.89653706550598,0.990682816451484,0.9932640492686682,0.9902148887183424,0.9963320463320464,0.1236433089448164,-0.0059153175591531,0.0137633000649745,1.198627798022349,0.0051486487017554
171.0,1,41,33.89653706550598,0.990682816451484,0.9932640492686682,0.9902148887183424,0.9963320463320464,0.1236433089448164,-0.0059153175591531,0.0137633000649745,1.198627798022349,0.0051486487017554
171.0,1,42,33.89653706550598,0.9908159190736058,0.9933609160011546,0.990216765777863,0.9965250965250966,0.1238743091758166,-0.0056039850560398,0.0136076338134178,1.198998890219879,0.0049920922913101
171.0,1,43,33.89653706550598,0.9908159190736058,0.9933609160011546,0.990216765777863,0.9965250965250966,0.1238743091758166,-0.0056039850560398,0.0136076338134178,1.198998890219879,0.0049920922913101
171.0,1,44,33.89653706550598,0.9908159190736058,0.9933609160011546,0.990216765777863,0.9965250965250966,0.1238743091758166,-0.0056039850560398,0.0136076338134178,1.198998890219879,0.0049920922913101
171.0,1,45,33.89653706550598,0.9908159190736058,0.9933609160011546,0.990216765777863,0.9965250965250966,0.1238743091758166,-0.0056039850560398,0.0136076338134178,1.198998890219879,0.0049920922913101
171.0,1,46,33.89653706550598,0.9909490216957274,0.99345776409467,0.9902186421173764,0.9967181467181468,0.1241053094068168,-0.0052926525529265,0.0134519675618611,1.199369982417409,0.0048355844706879
171.0,1,47,33.89653706550598,0.991082124317849,0.9935533532185123,0.9904085938998656,0.9967181467181468,0.1244193797585756,-0.0052926525529265,0.0138631517723875,1.199975419056691,0.0050879156168522
171.0,1,48,33.89653706550598,0.9912152269399708,0.993650182797768,0.9904104334484082,0.9969111969111968,0.1246503799895759,-0.0049813200498132,0.0137074855208308,1.200346698579914,0.004931456363436
171.0,1,49,33.89653706550598,0.9912152269399708,0.993650182797768,0.9904104334484082,0.9969111969111968,0.1246503799895759,-0.0049813200498132,0.0137074855208308,1.200346698579914,0.004931456363436
171.0,1,50,33.89653706550598,0.9912152269399708,0.993650182797768,0.9904104334484082,0.9969111969111968,0.1246503799895759,-0.0049813200498132,0.0137074855208308,1.200346698579914,0.004931456363436
171.0,1,51,33.89653706550598,0.9912152269399708,0.993650182797768,0.9904104334484082,0.9969111969111968,0.1246503799895759,-0.0049813200498132,0.0137074855208308,1.200346698579914,0.004931456363436
171.0,1,52,33.89653706550598,0.9913483295620924,0.9937469937469938,0.9904122722914668,0.997104247104247,0.1248813802205761,-0.0046699875466998,0.0135518192692741,1.200717978103137,0.0047750456546221
171.0,1,53,33.89653706550598,0.991481432184214,0.993842601500866,0.99060222477944,0.997104247104247,0.125195450572335,-0.0046699875466998,0.0139630034798004,1.2013244013244015,0.0050275046281147
171.0,1,54,33.89653706550598,0.991481432184214,0.993842601500866,0.99060222477944,0.997104247104247,0.125195450572335,-0.0046699875466998,0.0139630034798004,1.2013244013244015,0.0050275046281147
171.0,1,55,33.89653706550598,0.991481432184214,0.993842601500866,0.99060222477944,0.997104247104247,0.125195450572335,-0.0046699875466998,0.0139630034798004,1.2013244013244015,0.0050275046281147
171.0,1,56,33.89653706550598,0.991481432184214,0.993842601500866,0.99060222477944,0.997104247104247,0.125195450572335,-0.0046699875466998,0.0139630034798004,1.2013244013244015,0.0050275046281147
171.0,1,57,33.89653706550598,0.991481432184214,0.993842601500866,0.99060222477944,0.997104247104247,0.125195450572335,-0.0046699875466998,0.0139630034798004,1.2013244013244015,0.0050275046281147
171.0,1,58,33.89653706550598,0.991481432184214,0.993842601500866,0.99060222477944,0.997104247104247,0.125195450572335,-0.0046699875466998,0.0139630034798004,1.2013244013244015,0.0050275046281147
171.0,1,59,33.89653706550598,0.9916145348063355,0.993938227653228,0.9907922501438712,0.997104247104247,0.1249644503413348,-0.0046699875466998,0.0135153759059419,1.2009529342862677,0.0048735972609006
171.0,1,60,33.89653706550598,0.9916145348063355,0.993938227653228,0.9907922501438712,0.997104247104247,0.1249644503413348,-0.0046699875466998,0.0135153759059419,1.2009529342862677,0.0048735972609006
171.0,1,61,33.89653706550598,0.9916145348063355,0.993938227653228,0.9907922501438712,0.997104247104247,0.1249644503413348,-0.0046699875466998,0.0135153759059419,1.2009529342862677,0.0048735972609006
171.0,1,62,33.89653706550598,0.9916145348063355,0.993938227653228,0.9907922501438712,0.997104247104247,0.1249644503413348,-0.0046699875466998,0.0135153759059419,1.2009529342862677,0.0048735972609006
171.0,1,63,33.89653706550598,0.9920138426727008,0.9942274389070618,0.9909858074415036,0.9974903474903476,0.125740521155094,-0.0040473225404732,0.0136152276133549,1.2023030921464477,0.0048135075306993
